,BLND.csv,MNDI.csv,MKS.csv,NMC.csv,SLA.csv,RRS.csv,CCH.csv,SVT.csv,III.csv,BARC.csv,SBRY.csv,TSCO.csv,SGE.csv,IAG.csv,OML.csv,RR..csv,GKN.csv,RDSA.csv,BP..csv,DCC.csv,INF.csv,GSK.csv,MDC.csv,ITV.csv,LAND.csv,RB..csv,EZJ.csv,CNA.csv,AAL.csv,UU..csv
207,789.5,1324.0,447.6,900.0,374.4,4031.0,1500.0,2131.0,466.7,216.4,266.0,152.9,590.0,588.5,171.8,576.5,295.6,1463.5,360.4,5635.0,596.5,1342.0,1115.0,263.8,1249.0,6128.0,1686.0,212.0,278.65,914.5
208,793.5,1323.0,442.9,890.0,378.9,4068.0,1453.0,2136.0,466.0,219.0,266.4,150.9,589.5,592.0,172.6,569.5,294.7,1442.0,365.95,5620.0,599.5,1370.0,1109.0,271.5,1238.0,6106.0,1707.0,210.2,280.5,922.5
209,796.5,1320.0,447.0,890.0,383.5,4139.0,1460.0,2127.92,469.6,222.3,264.9,151.15,589.5,592.5,174.3,565.5,307.9,1486.0,360.75,5670.0,599.5,1376.0,1134.0,268.8,1241.0,6056.8,1710.0,209.1,296.5,920.5
210,787.5,1335.0,453.4,886.0,392.4,4248.0,1487.0,2169.0,475.3,221.7,261.7,150.55,600.0,597.5,179.1,590.5,305.2,1551.0,355.15,5690.0,613.0,1387.05,1125.0,275.0,1260.8,6205.0,1724.0,216.8,323.35,937.0
211,786.0,1359.0,455.1,898.44,395.2,4235.0,1475.0,2175.0,479.8,222.6,255.91,149.5,596.0,603.0,181.7,595.0,309.4,1557.0,354.0,5660.0,609.0,1384.0,1123.0,275.0,1265.1,6226.0,1721.0,218.2,328.05,936.5
212,770.5,1348.0,456.6,885.5,397.1,4233.0,1484.0,2205.0,485.8,220.7,255.3,142.25,612.0,609.5,183.0,586.5,309.2,1561.0,347.55,5490.0,617.5,1373.0,1121.0,278.0,1282.13,6305.0,1759.0,220.9,307.35,947.5
213,784.5,1352.0,452.4,857.5,394.7,4202.0,1473.0,2203.0,483.2,218.9,242.1,144.4,611.0,614.0,181.1,579.5,308.4,1545.0,348.15,5595.0,618.0,1364.5,1105.0,276.5,1267.0,6310.0,1744.0,220.9,301.8,946.0
214,771.5,1334.0,435.3,840.5,389.7,4143.0,1448.0,2177.0,481.6,214.25,241.0,141.55,603.5,610.5,178.9,575.0,294.6,1526.0,343.45,5550.0,613.0,1386.0,1108.0,276.6,1255.0,6281.0,1740.0,218.1,299.45,935.5
215,755.5,1294.0,435.0,858.0,372.8,4243.0,1427.0,2151.0,465.6,215.25,238.7,139.2,590.5,596.0,167.4,560.0,293.8,1516.0,337.7,5410.0,603.5,1380.5,1110.1,269.8,1244.0,6112.0,1737.0,212.1,277.85,933.0
216,741.5,1290.0,438.7,863.0,372.2,4257.0,1427.0,2155.0,471.8,211.75,241.9,146.9,593.0,611.0,167.8,564.5,285.2,1526.0,328.7,5375.0,605.5,1344.5,1129.0,270.9,1265.07,6107.0,1762.0,214.8,283.2,940.5
217,741.0,1283.0,439.2,850.0,368.3,4328.0,1429.0,2152.0,466.15,205.55,243.3,145.45,586.0,606.5,163.8,560.0,276.15,1497.5,328.05,5345.0,607.0,1371.5,1129.04,268.8,1243.0,6102.0,1758.0,213.6,270.4,936.0
218,745.0,1246.0,430.7,853.0,358.5,4403.0,1410.0,2147.0,451.2,200.15,251.2,155.2,574.0,590.0,157.7,546.0,278.4,1454.5,323.1,5320.0,604.5,1347.5,1120.0,268.0,1218.0,6029.0,1669.0,210.2,240.65,930.5
219,742.5,1223.0,422.8,839.5,363.0,4401.0,1401.0,2140.0,449.0,199.7,247.7,158.3,577.5,590.5,155.9,559.5,278.7,1375.0,335.85,5340.0,604.5,1363.5,1120.0,266.5,1193.0,5993.0,1713.0,207.8,229.2,934.0
220,732.0,1217.0,426.8,830.0,363.4,4351.0,1407.0,2130.0,446.4,200.9,250.0,168.0,588.0,589.5,155.6,552.0,288.3,1354.0,347.7,5230.0,605.5,1384.5,1116.0,266.1,1193.0,5977.0,1718.0,206.2,230.45,936.5
221,715.0,1256.0,428.7,828.0,368.3,4188.0,1415.0,2129.0,452.6,201.7,243.9,164.45,589.5,598.5,159.5,556.0,291.5,1351.0,338.15,5140.0,612.5,1380.5,1114.0,269.2,1200.0,6076.0,1720.0,206.6,232.5,937.5
222,712.0,1271.0,425.1,809.0,375.0,4254.0,1414.0,2134.0,459.6,194.9,239.5,161.55,583.5,589.5,161.2,560.5,287.7,1346.0,340.5,5005.0,614.5,1363.5,1124.0,269.13,1199.0,6143.0,1690.0,210.2,231.45,941.5
223,715.0,1231.0,422.8,798.5,372.0,4229.0,1384.0,2105.0,448.2,191.8,239.0,159.1,575.5,564.0,158.9,556.5,281.7,1391.5,342.45,5060.0,607.0,1365.5,1115.0,259.8,1170.0,6032.0,1642.0,212.1,262.95,923.5
224,696.5,1186.0,417.2,796.0,360.0,4387.0,1366.0,2084.0,433.0,187.65,232.9,152.4,557.0,551.0,151.7,544.0,281.5,1351.0,328.15,4973.0,603.5,1390.0,1117.23,259.4,1157.33,6008.0,1612.0,207.0,232.75,910.0
225,715.0,1197.0,421.7,770.0,359.7,4372.0,1371.0,2071.0,426.1,189.9,231.1,156.05,555.0,545.5,151.8,538.5,286.7,1338.5,342.25,4959.0,594.0,1357.5,1121.2,257.5,1139.0,6005.0,1601.0,205.2,232.65,905.5
226,730.5,1213.0,410.8,777.0,364.6,4268.0,1390.0,2117.0,431.4,182.05,233.6,160.55,567.0,561.5,157.6,550.0,276.7,1365.0,352.7,5030.0,604.0,1368.5,1145.0,262.8,1153.0,6099.0,1632.0,209.02,238.8,920.5
227,735.0,1169.0,417.5,750.0,350.3,4416.0,1347.0,2073.0,416.0,186.15,231.6,155.7,544.5,544.5,149.4,531.0,285.7,1266.0,350.15,5084.18,587.0,1391.5,1141.0,254.2,1131.0,5984.0,1621.0,204.0,221.05,904.0
228,733.0,1199.0,418.6,752.5,361.8,4504.0,1366.0,2088.0,426.8,190.75,231.0,160.35,550.0,552.0,154.2,534.5,292.8,1316.5,356.5,5085.0,602.5,1400.0,1154.0,253.9,1146.0,6000.0,1630.0,204.3,248.0,911.0
229,730.0,1222.0,417.8,785.0,363.9,4555.0,1371.0,2124.0,436.0,181.85,235.5,161.0,554.5,559.0,156.4,543.0,285.0,1387.0,362.9,5245.0,610.5,1415.5,1155.0,262.2,1166.0,6047.0,1640.0,207.2,226.7,919.0
230,721.5,1192.0,420.7,786.0,358.4,4596.0,1379.0,2129.0,435.6,183.0,236.7,166.2,568.0,562.0,154.7,544.0,281.6,1398.5,368.45,5270.0,611.5,1436.0,1156.0,262.9,1166.93,6144.0,1631.0,206.2,226.6,923.5
231,740.0,1160.0,426.7,844.5,357.9,4820.0,1387.0,2126.0,435.1,181.8,245.1,173.4,567.5,561.0,156.2,543.5,280.4,1422.5,376.1,5376.5,615.0,1414.5,1158.25,260.0,1161.0,6112.0,1579.0,206.7,253.35,924.0
232,748.5,1169.0,418.4,869.5,359.6,4815.0,1409.0,2152.0,439.6,178.4,244.6,171.75,610.0,552.5,159.7,539.5,278.3,1463.0,366.95,5365.0,624.5,1439.0,1157.49,266.7,1158.4,6169.0,1573.0,210.1,253.75,946.5
233,735.0,1124.0,424.1,893.5,354.7,4833.0,1397.0,2130.0,433.9,186.0,250.65,171.1,604.0,525.5,161.4,542.5,278.8,1495.0,335.1,5295.0,624.0,1434.5,1157.0,259.3,1138.0,6125.0,1526.0,200.2,275.9,935.0
234,735.0,1135.0,424.8,969.0,363.5,4967.0,1429.0,2189.0,442.0,182.8,244.5,168.3,621.0,539.5,169.7,555.0,278.1,1518.0,332.35,5205.0,636.0,1426.0,1160.52,266.8,1168.0,6234.0,1548.0,204.8,277.45,956.5
235,714.5,1155.0,416.1,959.4,363.2,5045.0,1441.0,2211.0,439.9,173.75,245.1,169.9,625.5,555.0,167.0,555.0,270.0,1494.5,350.85,5200.0,641.0,1431.0,1160.34,270.5,1179.0,6271.0,1601.0,205.1,274.05,967.0
236,715.5,1130.0,409.5,912.0,350.8,5060.0,1440.0,2198.0,430.8,165.6,250.9,174.6,621.0,541.0,157.5,531.5,264.5,1433.5,350.65,5085.0,633.0,1412.5,1153.0,268.1,1158.4,6273.0,1587.0,199.3,252.15,961.5
237,679.0,1128.0,415.6,889.0,344.5,5110.0,1400.0,2186.0,418.2,173.65,244.06,172.6,615.0,523.5,152.3,513.0,265.1,1438.0,343.9,4779.0,628.0,1413.29,1150.0,263.7,1142.0,6260.0,1551.0,194.4,273.7,946.0
238,669.0,1150.0,415.3,879.5,354.75,5270.0,1322.0,2181.0,426.0,173.15,242.5,173.8,607.5,514.5,162.0,523.0,270.2,1525.5,334.45,4835.0,627.5,1362.5,1156.0,264.5,1132.0,6136.0,1532.0,196.6,328.3,944.0
239,682.5,1166.0,407.1,865.0,353.5,5300.0,1313.0,2140.0,422.0,163.9,240.3,181.3,601.0,506.5,161.3,529.0,260.68,1535.0,330.1,5015.0,614.5,1360.5,1162.5,255.5,1137.0,6150.45,1521.0,196.3,361.63,923.0
240,651.0,1137.0,411.2,845.0,344.9,6000.0,1265.0,2079.0,404.9,156.25,236.4,179.6,574.5,475.3,156.1,515.0,254.3,1522.0,310.25,5230.0,588.0,1359.0,1165.0,237.0,1087.0,5990.0,1469.0,191.9,376.1,907.5
241,652.5,1143.0,413.0,850.0,337.4,5905.0,1277.0,2070.0,392.0,159.0,239.3,177.0,579.5,483.6,154.0,512.5,257.7,1461.0,332.5,5355.0,585.0,1345.5,1160.0,241.5,1071.0,5954.0,1502.0,187.9,333.8,902.0
242,678.5,1197.0,403.8,841.75,344.8,5700.0,1305.0,2079.0,403.7,147.85,247.2,178.8,577.0,507.0,157.5,528.0,248.6,1454.5,332.8,5385.0,590.0,1363.5,1168.0,242.3,1090.0,5983.63,1514.0,187.8,327.0,903.5
243,676.0,1170.0,417.4,815.5,324.7,6130.0,1281.0,2048.0,389.8,157.2,249.6,180.55,556.5,478.5,151.4,530.0,255.4,1441.5,337.4,5480.0,612.5,1411.0,843.0,238.0,1048.53,5847.0,1462.0,183.6,315.95,893.0
244,688.5,1221.0,424.8,811.0,333.4,6155.0,1303.0,2060.0,400.9,160.75,261.5,186.85,566.0,479.8,160.1,606.0,265.5,1525.5,349.85,5675.0,629.5,1417.5,890.0,241.1,1062.0,5966.0,1486.0,189.6,373.95,905.5
245,688.0,1255.0,428.9,838.0,342.4,6030.0,1336.0,2111.0,412.3,161.45,263.1,186.75,566.5,504.5,165.8,615.0,267.4,1542.0,345.4,5620.0,644.5,1424.0,892.0,243.5,1092.0,6371.0,1508.0,192.4,393.05,919.5
246,692.5,1267.0,436.8,812.0,341.6,6005.0,1344.0,2124.0,409.4,168.15,261.1,183.3,564.0,518.0,166.5,631.5,276.4,1567.0,343.25,5685.0,650.0,1380.0,891.0,244.9,1083.5,6410.0,1538.0,191.7,397.95,918.0
247,671.0,1315.0,437.9,806.45,346.3,6120.0,1386.0,2113.0,424.1,161.75,255.2,184.65,576.5,528.0,174.4,678.0,276.1,1642.0,356.85,5665.0,665.5,1383.5,903.0,252.0,1107.0,6513.0,1555.0,194.1,468.05,918.5
248,661.0,1314.0,432.4,800.0,338.5,6200.0,1374.0,2134.0,423.3,161.7,251.3,179.55,579.0,541.5,174.6,661.0,279.2,1589.0,345.35,5660.0,671.0,1393.5,871.0,249.6,1102.0,6486.0,1562.0,207.4,432.0,929.0
249,644.5,1321.0,426.7,800.0,336.8,6355.0,1413.0,2144.0,420.8,165.1,247.6,176.7,580.0,545.5,171.4,648.64,289.6,1563.0,335.0,5620.0,669.5,1378.0,849.0,252.2,1105.1,6556.0,1553.0,211.5,436.65,932.0
250,657.5,1325.0,417.4,794.0,337.7,6365.0,1467.0,2178.0,423.6,161.55,250.0,180.55,577.5,537.5,176.8,659.5,270.1,1624.5,338.45,5705.0,672.5,1360.5,851.5,252.2,1081.0,6580.0,1545.0,215.9,484.15,948.5
251,659.0,1287.0,412.0,796.0,327.6,6520.0,1458.0,2153.0,422.2,156.75,252.8,184.15,575.0,550.5,172.8,663.5,262.4,1576.0,349.55,5725.0,669.0,1410.5,817.5,249.1,1057.6,6554.0,1522.0,210.4,453.1,940.5
252,659.0,1266.0,417.0,810.0,317.1,6650.0,1385.0,2125.0,425.0,164.85,254.4,180.4,568.0,530.5,165.6,653.5,268.9,1545.0,351.45,5640.0,675.0,1399.5,824.0,247.5,1031.5,6520.0,1514.0,204.5,409.75,917.0
253,679.5,1289.0,422.3,900.0,325.9,6455.0,1409.0,2158.0,434.6,169.1,259.4,183.95,586.0,558.5,168.5,670.0,272.3,1588.0,350.65,5805.0,689.0,1415.0,831.0,252.5,1062.93,6625.0,1495.0,208.9,422.15,931.0
254,683.0,1282.0,425.2,897.75,332.8,6405.0,1367.0,2130.0,439.3,172.05,262.0,181.65,590.0,541.0,168.9,679.0,275.0,1641.5,352.9,5745.0,689.0,1396.0,846.5,252.0,1073.0,6603.0,1494.0,211.2,450.6,926.5
255,685.0,1292.0,430.6,885.0,333.8,6485.0,1375.0,2136.0,438.1,158.1,264.3,186.15,596.5,549.0,170.3,679.0,282.0,1647.5,362.0,5705.0,687.0,1370.0,888.5,248.6,1076.0,6560.0,1506.0,208.0,480.25,925.5
256,686.0,1322.0,429.7,887.0,338.5,6325.0,1390.0,2143.0,447.7,162.4,267.2,190.75,613.0,555.5,175.5,683.0,284.6,1645.5,367.9,5715.0,701.5,1370.0,882.5,249.6,1108.27,6676.0,1543.0,212.2,491.3,932.0
257,674.0,1312.0,428.4,889.5,341.9,6255.0,1366.0,2131.0,445.4,166.3,270.5,191.8,604.0,545.5,178.3,680.0,294.3,1657.0,365.55,5650.0,698.0,1375.0,895.5,240.9,1116.0,6503.0,1510.0,210.5,524.1,928.0
258,677.0,1306.0,424.0,878.0,348.0,6335.0,1373.0,2119.0,444.7,174.3,266.9,195.15,596.0,533.0,178.6,716.0,293.5,1665.0,358.12,5610.0,691.0,1400.0,882.5,232.6,1124.0,6458.0,1485.0,220.0,533.0,920.5
259,672.0,1354.0,423.5,868.0,351.9,6615.0,1386.0,2104.0,445.1,173.7,267.8,195.2,601.0,545.0,179.7,722.5,290.7,1677.5,356.0,5710.0,696.0,1403.0,900.5,230.7,1131.0,6539.0,1552.0,224.2,592.0,912.5
260,670.0,1352.0,418.4,882.2,356.7,6415.0,1401.0,2088.0,437.2,172.0,266.0,188.6,597.0,540.0,192.1,721.5,286.0,1674.0,343.2,5660.0,689.0,1386.0,906.5,233.9,1110.4,6436.0,1533.0,225.6,628.1,908.5
261,690.0,1341.0,420.4,908.5,353.7,6295.0,1390.0,2088.0,426.0,168.2,273.3,192.2,587.5,532.0,191.4,706.5,283.5,1659.0,348.37,5735.0,685.5,1398.0,932.5,230.0,1114.67,6470.0,1536.0,225.0,530.9,900.5
262,699.0,1344.2,406.7,935.0,355.1,6290.0,1396.0,2065.0,424.4,159.9,280.6,193.15,586.5,535.0,191.5,700.0,273.1,1689.5,345.45,5860.0,689.5,1410.0,942.0,232.0,1105.0,6578.0,1533.0,227.0,530.3,899.5
263,696.5,1314.0,398.1,935.0,352.8,6360.0,1376.0,2024.0,422.4,166.0,277.6,190.25,580.5,527.0,185.3,682.0,279.6,1638.5,342.0,5890.0,680.0,1416.0,934.5,229.4,1092.0,6462.0,1494.0,225.8,502.8,891.5
264,692.0,1334.0,408.8,902.5,364.4,6325.0,1396.0,2063.0,437.9,163.25,279.5,190.65,586.5,541.0,182.0,686.0,284.0,1669.0,350.1,5910.0,687.5,1412.0,925.0,234.4,1121.0,6529.0,1521.0,229.8,515.6,897.0
265,700.5,1345.0,404.1,971.5,362.1,6200.0,1408.0,2064.0,439.8,163.55,281.5,192.95,596.0,541.5,189.0,681.5,282.0,1666.5,359.6,5930.0,690.5,1394.68,909.5,239.2,1148.0,6637.0,1544.0,227.5,546.5,904.0
266,705.5,1358.0,410.4,951.5,362.7,6250.0,1433.0,2078.0,438.7,164.0,273.2,194.85,601.5,542.5,188.8,676.0,285.0,1657.5,357.0,5870.0,689.0,1385.0,856.0,241.7,1150.0,6649.0,1507.0,222.8,487.45,899.5
267,706.0,1371.0,410.8,987.5,367.8,6175.0,1434.0,2102.0,446.2,160.6,276.5,197.45,603.0,555.0,190.9,675.5,282.2,1703.5,356.2,5885.0,695.0,1384.5,851.0,244.1,1140.0,6641.0,1516.0,224.8,492.7,901.5
268,700.5,1385.0,417.3,1012.0,367.2,6655.0,1430.0,2133.0,446.5,162.2,280.0,201.65,604.0,551.0,196.3,701.5,292.6,1730.0,360.75,5985.0,691.0,1397.0,854.5,242.5,1149.87,6671.0,1485.0,225.91,540.9,909.5
269,701.0,1312.0,412.2,1045.0,369.8,6510.0,1454.0,2141.0,450.5,160.5,280.6,197.55,612.5,565.0,196.6,716.5,289.1,1697.5,356.1,6100.0,685.0,1396.5,860.0,244.0,1168.0,6600.0,1514.0,226.2,555.4,915.5
270,688.0,1323.0,408.2,1052.0,369.3,6435.0,1442.0,2162.0,448.3,157.2,275.6,189.8,612.0,558.0,193.1,702.5,289.8,1697.5,353.35,6040.0,685.5,1389.5,857.0,240.9,1171.2,6646.0,1501.0,226.8,549.5,921.5
271,701.0,1335.0,412.8,1055.0,360.1,6535.0,1444.0,2145.0,457.5,156.45,276.0,189.4,619.5,549.5,196.8,694.5,287.2,1702.0,346.34,6130.0,696.5,1392.0,865.0,242.5,1152.0,6641.0,1504.0,226.0,553.3,913.0
272,709.0,1333.0,392.5,1064.0,359.8,6390.0,1459.0,2150.0,458.2,152.6,280.9,193.75,622.5,554.5,195.6,679.0,283.2,1696.0,355.55,6190.0,698.0,1412.0,884.5,242.8,1151.0,6706.0,1515.0,226.7,523.5,923.0
273,700.5,1315.25,404.5,1038.0,348.8,6360.0,1432.0,2140.0,453.1,151.0,276.3,191.8,616.5,542.0,191.9,678.5,287.3,1677.0,350.15,6150.0,688.0,1412.0,854.5,237.7,1133.0,6695.0,1501.0,224.1,500.8,919.0
274,695.5,1320.0,405.4,1057.0,351.0,6280.0,1439.0,2162.0,454.7,151.65,276.6,190.0,620.0,551.5,191.2,674.5,293.7,1650.0,343.8,6130.0,695.5,1414.5,883.5,243.3,1152.0,6714.0,1525.0,226.9,479.1,921.0
275,695.5,1350.0,406.2,1033.0,357.1,6280.0,1505.0,2194.0,461.6,150.0,276.8,190.9,627.5,556.0,196.7,690.0,288.8,1706.5,344.7,6220.0,696.5,1427.5,903.0,243.3,1162.0,6771.0,1520.0,230.5,535.7,929.5
276,696.5,1336.0,407.3,1057.0,356.1,6370.0,1480.0,2173.0,456.4,150.0,278.3,187.65,629.0,553.5,193.1,682.0,286.0,1684.0,337.45,6220.0,694.0,1419.0,896.0,241.2,1174.0,6730.0,1519.0,227.7,552.1,923.0
277,704.5,1348.0,410.4,1064.0,351.5,6255.0,1452.0,2143.0,454.5,150.25,279.7,191.45,631.5,552.0,191.4,662.5,285.0,1668.0,339.55,6275.0,695.0,1461.5,898.0,242.6,1163.0,6705.0,1528.0,224.9,538.4,901.0
278,699.5,1314.0,408.8,1073.0,349.2,6205.0,1459.0,2162.0,457.2,146.7,287.2,191.3,629.5,556.5,191.9,659.5,279.6,1677.5,339.3,6160.0,701.5,1474.5,928.5,243.7,1170.0,6734.0,1528.0,226.7,547.5,913.0
279,708.0,1282.0,420.4,1082.0,335.7,6335.0,1440.0,2152.0,448.8,149.2,288.5,190.55,623.5,549.0,186.5,652.0,282.9,1644.0,350.35,6270.0,700.0,1472.15,920.0,239.5,1174.0,6768.0,1522.0,223.6,525.7,906.5
280,711.0,1283.0,433.0,1078.0,340.4,6370.0,1447.0,2184.0,452.0,147.1,290.9,193.5,631.5,535.0,186.9,658.0,278.2,1663.0,351.85,6290.0,709.5,1465.5,921.0,242.2,1191.47,6808.0,1476.0,226.6,522.5,929.5
281,713.5,1273.0,444.2,1118.03,334.7,6575.0,1440.0,2217.0,443.3,150.7,285.8,196.3,626.0,527.5,183.0,655.0,282.2,1666.5,356.95,6325.0,706.5,1479.0,919.0,238.7,1183.0,6804.0,1451.0,227.1,506.1,946.5
282,733.0,1294.0,443.4,1132.0,339.9,6635.0,1441.0,2239.0,452.2,153.5,286.0,181.0,630.0,527.5,184.8,667.0,285.0,1733.0,365.45,6395.0,710.0,1489.0,922.0,238.4,1195.73,6778.0,1454.0,232.3,547.2,957.5
283,723.5,1298.0,437.7,1151.0,344.1,6715.0,1438.0,2235.0,449.1,155.65,285.5,177.65,625.5,532.5,186.0,664.0,285.0,1732.0,358.55,6275.0,703.0,1502.0,934.5,240.7,1197.0,6744.0,1456.0,233.7,585.1,958.5
284,707.5,1304.0,446.0,1172.0,346.6,6860.0,1423.0,2243.0,459.7,166.8,284.9,179.55,627.5,531.5,189.4,657.5,290.2,1759.0,355.95,6195.0,704.5,1506.0,938.0,239.0,1196.0,6794.0,1455.0,235.1,638.7,960.0
285,702.0,1352.0,446.1,1175.0,359.3,6775.0,1453.0,2239.0,479.4,169.0,289.2,180.95,630.5,539.5,195.9,674.5,288.1,1801.0,355.8,6285.0,712.0,1510.0,952.0,240.2,1229.0,6845.0,1472.0,237.5,652.3,954.5
286,705.5,1361.0,442.6,1156.0,346.7,6570.0,1460.0,2253.0,486.9,166.9,292.5,181.8,626.5,543.5,196.3,672.0,284.8,1817.5,362.95,6269.1,702.0,1501.0,966.0,243.7,1207.0,6778.0,1477.0,236.8,690.2,961.0
287,711.5,1329.0,442.5,1155.0,339.6,6600.0,1459.0,2257.0,480.0,167.7,292.2,182.0,623.0,534.0,192.7,665.0,286.3,1814.0,363.65,6170.0,695.0,1495.5,942.5,239.5,1184.0,6735.0,1447.0,238.3,678.3,961.0
288,701.5,1342.0,434.8,1143.0,339.8,6555.0,1453.0,2259.0,479.6,167.8,288.8,185.0,631.0,535.5,194.2,665.5,295.7,1804.0,368.6,6110.0,693.0,1503.5,933.5,237.3,1170.0,6868.0,1457.0,234.6,693.6,959.5
289,685.0,1356.0,438.4,1135.0,339.6,6715.0,1450.0,2236.0,482.2,171.15,292.4,186.6,636.5,531.5,196.2,696.5,302.9,1800.5,368.3,6080.0,698.5,1485.0,900.5,238.4,1177.14,6974.0,1467.0,237.3,752.5,955.5
290,703.5,1353.0,434.5,1101.0,345.5,6610.0,1448.0,2219.0,478.6,171.95,289.7,184.75,627.5,534.0,197.7,684.0,299.9,1813.0,360.35,6040.0,684.5,1474.5,920.5,233.5,1188.0,6925.0,1473.0,236.1,792.0,943.5
291,717.0,1317.0,428.0,1062.0,342.7,6515.0,1423.0,2177.0,478.3,171.5,288.3,183.45,605.0,528.0,198.7,692.0,292.4,1832.5,375.9,6035.0,666.0,1458.5,919.0,227.5,1181.9,6824.0,1447.0,234.1,747.3,926.5
292,724.5,1284.0,432.9,1060.0,338.4,6540.0,1397.0,2157.0,476.9,170.35,290.3,174.8,597.5,526.5,193.2,684.0,292.0,1814.0,382.45,6120.0,655.5,1488.5,909.0,226.6,1146.0,6762.48,1447.0,232.2,732.8,916.0
293,724.5,1292.0,433.3,1081.0,334.7,6305.0,1398.0,2171.0,478.1,173.95,291.8,173.3,600.5,527.5,190.6,673.0,290.6,1760.0,382.3,6140.0,656.0,1489.0,910.0,232.0,1168.0,6723.0,1445.0,232.3,679.1,923.5
294,722.65,1284.0,437.8,1056.0,333.1,6300.0,1403.0,2196.0,483.2,174.8,288.9,172.1,595.0,535.5,189.1,669.0,288.6,1766.0,373.75,6060.0,660.0,1459.0,910.0,232.8,1201.0,6695.0,1461.0,232.2,667.2,938.5
295,719.5,1309.0,432.4,1050.0,332.4,6380.0,1410.0,2228.0,485.1,174.4,285.7,169.25,599.5,555.0,187.4,673.0,286.8,1810.0,368.4,6105.0,666.0,1471.5,907.5,233.8,1220.0,6713.0,1513.0,240.1,696.9,942.0
296,715.0,1328.0,423.5,1047.0,331.8,6525.0,1409.0,2230.0,481.6,171.5,267.8,160.05,592.5,551.0,188.1,694.0,278.7,1812.5,362.55,6120.0,654.5,1451.0,908.5,225.6,1216.0,6755.0,1504.04,238.9,753.2,937.5
297,719.0,1308.0,420.0,1047.0,326.1,6770.0,1400.0,2227.0,473.6,164.75,266.6,159.9,592.0,525.0,185.5,669.5,276.3,1779.5,358.35,6180.0,654.5,1449.5,905.0,225.2,1207.0,6654.0,1473.0,238.4,763.4,939.5
298,729.5,1296.0,413.0,1051.0,319.9,6605.0,1388.0,2239.0,467.0,162.45,266.5,159.25,603.5,510.0,178.1,642.0,273.7,1755.0,360.8,6215.0,656.0,1440.0,888.0,228.0,1210.0,6688.0,1435.0,230.54,665.7,944.0
299,737.5,1282.0,413.8,1022.0,314.7,5830.0,1373.0,2220.0,461.9,160.95,264.2,156.8,604.0,512.5,175.1,645.0,273.8,1710.5,351.5,6245.0,656.5,1465.0,880.0,225.1,1209.0,6659.0,1440.0,231.1,643.2,938.5
300,737.0,1296.0,413.8,1024.0,318.8,5785.0,1375.0,2229.0,463.3,162.0,264.6,159.9,582.0,510.0,174.7,630.0,274.7,1726.5,357.55,6265.0,663.5,1475.0,871.0,223.1,1218.0,6684.0,1440.0,208.5,654.6,940.0
301,722.5,1304.0,418.7,1021.0,318.7,6165.0,1377.0,2240.0,458.0,158.45,263.0,159.35,581.0,508.0,174.2,646.5,273.8,1742.5,361.2,6295.0,660.0,1475.0,873.0,216.7,1236.0,6731.0,1416.0,209.9,649.4,942.0
302,716.5,1301.0,418.5,1029.0,320.8,5940.0,1395.0,2250.0,464.4,163.3,252.5,155.6,593.0,513.5,172.7,642.0,278.8,1703.0,360.1,6280.0,670.0,1441.0,865.5,220.6,1255.0,6837.0,1467.1,210.0,559.5,943.5
303,720.0,1310.0,418.0,1035.0,322.0,5890.0,1405.0,2249.0,471.6,163.6,255.2,161.65,593.5,518.5,172.3,648.5,280.4,1719.5,362.5,6160.0,676.0,1453.0,874.0,218.3,1258.0,6882.0,1510.0,213.1,585.8,955.0
304,715.0,1349.0,424.2,1040.0,319.3,6095.0,1402.0,2230.0,477.1,162.85,256.4,166.7,599.0,518.5,172.0,658.5,279.1,1734.5,366.0,6150.0,676.5,1450.0,876.5,215.3,1228.0,6863.0,1486.0,210.0,617.3,947.5
305,723.0,1358.0,426.6,1040.0,314.9,6170.0,1397.0,2252.0,475.4,165.35,253.5,164.5,589.0,515.5,169.0,643.5,280.1,1724.0,366.3,6385.0,670.5,1444.0,877.5,210.0,1217.0,6823.0,1457.0,202.3,575.0,952.5
306,719.0,1347.0,425.3,1033.0,318.1,6165.0,1348.0,2253.0,481.3,163.5,253.4,163.0,593.5,509.0,169.1,650.0,279.4,1726.0,364.6,6450.0,668.5,1437.5,835.5,204.9,1221.0,6851.0,1433.0,202.4,578.2,957.5
307,720.5,1348.0,429.7,1036.0,319.3,6280.0,1355.0,2231.0,481.2,164.25,251.9,159.9,595.0,511.0,167.6,663.0,278.0,1745.0,356.0,6375.0,668.5,1407.5,829.5,204.6,1215.0,6868.0,1441.0,201.5,609.5,952.0
308,741.5,1344.0,442.1,1052.0,320.1,6350.0,1350.0,2225.0,482.6,170.4,260.6,164.3,597.0,518.5,166.9,664.0,274.5,1752.0,361.5,6485.0,668.5,1436.0,830.0,206.4,1239.0,6831.0,1437.0,203.0,628.7,950.0
309,747.0,1323.0,439.3,1050.0,333.3,6240.0,1322.0,2210.0,487.5,170.65,258.3,160.1,589.5,527.0,169.0,656.0,273.1,1733.0,357.5,6615.0,662.0,1438.0,824.21,205.5,1231.0,6850.0,1487.0,201.7,606.1,948.5
